restaurant_id,text,rating,location,business_name,business_price,business_review_count,business_display_address,business_display_phone,business_categories,cleaned_text,tokens,top_topic_labels,topics,sentiment,bigrams,trigrams
EiBceKT1dpLs_CsmNxB5cA,This place just opened 3 days ago and it is so much fun! They have all the specialty ingredients that chefs from the Wynn uses.  You will find products from...,0.0,Las Vegas,Taste Of Wynn,$$$,2,"['3131 Las Vegas Blvd', 'Las Vegas, NV 89109']",(702) 770-3541,"[{'alias': 'french', 'title': 'French'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}, {'alias': 'buffets', 'title': 'Buffets'}]",this place just opened 3 days ago and it is so much fun they have all the specially ingredient that chess from the lynn uses  you will find products from,"['place', 'day', 'ago', 'much', 'fun', 'specially', 'ingredient', 'chess', 'lynn', 'product']","[['restaurant', 'year', 'french', 'soup', 'always', 'onion', 'well', 'never', 'visit', 'last'], ['food', 'service', 'good', 'price', 'restaurant', 'much', 'special', 'absence', 'place', 'however'], ['reservation', 'menu', 'dinner', 'friend', 'food', 'bit', 'restaurant', 'branch', 'table', 'small'], ['food', 'star', 'party', 'hour', 'reservation', 'good', 'place', 'wine', 'area', 'favor'], ['great', 'french', 'dinner', 'date', 'alliance', 'service', 'food', 'meal', 'place', 'experience'], ['first', 'time', 'week', 'restaurant', 'spot', 'back', 'parking', 'friend', 'mostly', 'street'], ['amazing', 'rude', 'weekend', 'away', 'place', 'entire', 'minora', 'right', 'valet', 'early'], ['bar', 'gastro', 'definitely', 'really', 'work', 'place', 'birthday', 'neighborhood', 'patron', 'restaurant'], ['life', 'old', 'new', 'still', 'review', 'open', 'yelp', 'standard', 'fairly', 'noma'], ['empty', 'family', 'restaurant', 'enough', 'chicken', 'waiter', 'kiss', 'husband', 'morning', 'vessel']]",[],2,"['place', 'day_ago', 'much', 'fun', 'specially', 'ingredient', 'chess', 'lynn', 'product']","['place', 'day_ago', 'much', 'fun', 'specially', 'ingredient', 'chess', 'lynn', 'product']"
mfD5wlWS6tY92FJHDcBwJA,"During the Focus on the Future conference (Marriott Marquis) in October, we hosted an executive business development dinner at Bouche on their...",0.0,San Francisco,Bouche,$$$,927,"['603 Bush St', 'San Francisco, CA 94108']",(415) 956-0396,"[{'alias': 'french', 'title': 'French'}]",during the focus on the future conference merritt marquis in october we posted an executive business development dinner at fouche on their,"['focus', 'future', 'conference', 'merritt', 'executive', 'business', 'development', 'dinner']","[['restaurant', 'year', 'french', 'soup', 'always', 'onion', 'well', 'never', 'visit', 'last'], ['bar', 'gastro', 'definitely', 'really', 'work', 'place', 'birthday', 'neighborhood', 'patron', 'restaurant'], ['reservation', 'menu', 'dinner', 'friend', 'food', 'bit', 'restaurant', 'branch', 'table', 'small'], ['food', 'star', 'party', 'hour', 'reservation', 'good', 'place', 'wine', 'area', 'favor'], ['great', 'french', 'dinner', 'date', 'alliance', 'service', 'food', 'meal', 'place', 'experience'], ['first', 'time', 'week', 'restaurant', 'spot', 'back', 'parking', 'friend', 'mostly', 'street'], ['food', 'service', 'good', 'price', 'restaurant', 'much', 'special', 'absence', 'place', 'however'], ['amazing', 'rude', 'weekend', 'away', 'place', 'entire', 'minora', 'right', 'valet', 'early'], ['life', 'old', 'new', 'still', 'review', 'open', 'yelp', 'standard', 'fairly', 'noma'], ['empty', 'family', 'restaurant', 'enough', 'chicken', 'waiter', 'kiss', 'husband', 'morning', 'vessel']]",[],1,"['focus', 'future', 'conference', 'merritt', 'executive', 'business', 'development', 'dinner']","['focus', 'future', 'conference', 'merritt', 'executive', 'business', 'development', 'dinner']"
mjGdtrh0tX7I91GM9dlMNg,"TLDR: good food, small space, mediocre service. 

Didn't love how small the menu was. Only ordered 4 items and that was half the menu. Didn't leave feeling...",0.0,New York City,MIMI,$$$,173,"['185 Sullivan St', 'New York, NY 10012']",(212) 418-1260,"[{'alias': 'french', 'title': 'French'}]","old good food small space mediocre service 

didn love how small the menu was only ordered 4 items and that was half the menu didn leave feeling","['old', 'good', 'food', 'small', 'space', 'mediocre', 'service', 'love', 'small', 'menu', 'item', 'menu', 'feeling']","[['reservation', 'menu', 'dinner', 'friend', 'food', 'bit', 'restaurant', 'branch', 'table', 'small'], ['first', 'time', 'week', 'restaurant', 'spot', 'back', 'parking', 'friend', 'mostly', 'street'], ['food', 'service', 'good', 'price', 'restaurant', 'much', 'special', 'absence', 'place', 'however'], ['restaurant', 'year', 'french', 'soup', 'always', 'onion', 'well', 'never', 'visit', 'last'], ['food', 'star', 'party', 'hour', 'reservation', 'good', 'place', 'wine', 'area', 'favor'], ['great', 'french', 'dinner', 'date', 'alliance', 'service', 'food', 'meal', 'place', 'experience'], ['amazing', 'rude', 'weekend', 'away', 'place', 'entire', 'minora', 'right', 'valet', 'early'], ['bar', 'gastro', 'definitely', 'really', 'work', 'place', 'birthday', 'neighborhood', 'patron', 'restaurant'], ['life', 'old', 'new', 'still', 'review', 'open', 'yelp', 'standard', 'fairly', 'noma'], ['empty', 'family', 'restaurant', 'enough', 'chicken', 'waiter', 'kiss', 'husband', 'morning', 'vessel']]",[],0,"['old', 'good', 'food', 'small_space', 'mediocre', 'service_love', 'small', 'menu_item', 'menu_feeling']","['old', 'good', 'food', 'small_space', 'mediocre', 'service_love', 'small', 'menu_item', 'menu_feeling']"
4LUGmzvHL4L7qAa0PxxLaw,The design of the restaurant is one of the kind and truly beautiful. I cannot wait to try the food. It's an amazing hotel and I'm sure the service is going...,0.0,Las Vegas,La Côte,$$$$,1,"['2755 Las Vegas Blvd S', 'Fontainebleau', 'Las Vegas, NV 89109']",,"[{'alias': 'seafood', 'title': 'Seafood'}, {'alias': 'french', 'title': 'French'}]",the design of the restaurant is one of the kind and truly beautiful i cannot wait to try the food its an amazing hotel and in sure the service is going,"['design', 'restaurant', 'kind', 'truly', 'beautiful', 'food', 'amazing', 'hotel', 'sure', 'service']","[['food', 'service', 'good', 'price', 'restaurant', 'much', 'special', 'absence', 'place', 'however'], ['first', 'time', 'week', 'restaurant', 'spot', 'back', 'parking', 'friend', 'mostly', 'street'], ['amazing', 'rude', 'weekend', 'away', 'place', 'entire', 'minora', 'right', 'valet', 'early'], ['food', 'star', 'party', 'hour', 'reservation', 'good', 'place', 'wine', 'area', 'favor'], ['great', 'french', 'dinner', 'date', 'alliance', 'service', 'food', 'meal', 'place', 'experience'], ['reservation', 'menu', 'dinner', 'friend', 'food', 'bit', 'restaurant', 'branch', 'table', 'small'], ['restaurant', 'year', 'french', 'soup', 'always', 'onion', 'well', 'never', 'visit', 'last'], ['bar', 'gastro', 'definitely', 'really', 'work', 'place', 'birthday', 'neighborhood', 'patron', 'restaurant'], ['life', 'old', 'new', 'still', 'review', 'open', 'yelp', 'standard', 'fairly', 'noma'], ['empty', 'family', 'restaurant', 'enough', 'chicken', 'waiter', 'kiss', 'husband', 'morning', 'vessel']]",[],2,"['design', 'restaurant', 'kind', 'truly', 'beautiful', 'food', 'amazing', 'hotel', 'sure', 'service']","['design', 'restaurant', 'kind', 'truly', 'beautiful', 'food', 'amazing', 'hotel', 'sure', 'service']"
pgri9CUZXGy9hi6UMMQR6A,"On Christmas Eve morning I came here with my husband, my cousin and her family. This restaurant was empty because there's no college kids due to the...",0.0,Philadelphia,Louie Louie,$$$,420,"['3611 Walnut St', 'Philadelphia, PA 19104']",(267) 805-8585,"[{'alias': 'newamerican', 'title': 'New American'}, {'alias': 'french', 'title': 'French'}]",on christmas eve morning i came here with my husband my cousin and her family this restaurant was empty because there no college kiss due to the,"['morning', 'husband', 'cousin', 'family', 'restaurant', 'empty', 'college', 'kiss']","[['empty', 'family', 'restaurant', 'enough', 'chicken', 'waiter', 'kiss', 'husband', 'morning', 'vessel'], ['reservation', 'menu', 'dinner', 'friend', 'food', 'bit', 'restaurant', 'branch', 'table', 'small'], ['restaurant', 'year', 'french', 'soup', 'always', 'onion', 'well', 'never', 'visit', 'last'], ['food', 'star', 'party', 'hour', 'reservation', 'good', 'place', 'wine', 'area', 'favor'], ['great', 'french', 'dinner', 'date', 'alliance', 'service', 'food', 'meal', 'place', 'experience'], ['first', 'time', 'week', 'restaurant', 'spot', 'back', 'parking', 'friend', 'mostly', 'street'], ['food', 'service', 'good', 'price', 'restaurant', 'much', 'special', 'absence', 'place', 'however'], ['amazing', 'rude', 'weekend', 'away', 'place', 'entire', 'minora', 'right', 'valet', 'early'], ['bar', 'gastro', 'definitely', 'really', 'work', 'place', 'birthday', 'neighborhood', 'patron', 'restaurant'], ['life', 'old', 'new', 'still', 'review', 'open', 'yelp', 'standard', 'fairly', 'noma']]",[],0,"['morning_husband', 'cousin_family', 'restaurant_empty', 'college_kiss']","['morning_husband', 'cousin_family', 'restaurant_empty', 'college_kiss']"
K6RzqmTJ5yaI35Bw1BAE3g,"This is two reviews at once having been there in August and again last Saturday 9/16.  Had to return soon besides being an enjoyable place, their Miami...",0.0,Miami,Two Chef's,$$$,143,"['8287 S Dixie Hwy', 'Coral Gables, FL 33143']",(305) 663-2100,"[{'alias': 'newamerican', 'title': 'New American'}, {'alias': 'french', 'title': 'French'}]",this is two reviews at once having been there in august and again last saturday 916  had to return soon besides being an enjoyable place their mimi,"['review', 'last', 'soon', 'enjoyable', 'place', 'mimi']","[['reservation', 'menu', 'dinner', 'friend', 'food', 'bit', 'restaurant', 'branch', 'table', 'small'], ['restaurant', 'year', 'french', 'soup', 'always', 'onion', 'well', 'never', 'visit', 'last'], ['food', 'star', 'party', 'hour', 'reservation', 'good', 'place', 'wine', 'area', 'favor'], ['great', 'french', 'dinner', 'date', 'alliance', 'service', 'food', 'meal', 'place', 'experience'], ['first', 'time', 'week', 'restaurant', 'spot', 'back', 'parking', 'friend', 'mostly', 'street'], ['food', 'service', 'good', 'price', 'restaurant', 'much', 'special', 'absence', 'place', 'however'], ['amazing', 'rude', 'weekend', 'away', 'place', 'entire', 'minora', 'right', 'valet', 'early'], ['bar', 'gastro', 'definitely', 'really', 'work', 'place', 'birthday', 'neighborhood', 'patron', 'restaurant'], ['life', 'old', 'new', 'still', 'review', 'open', 'yelp', 'standard', 'fairly', 'noma'], ['empty', 'family', 'restaurant', 'enough', 'chicken', 'waiter', 'kiss', 'husband', 'morning', 'vessel']]",[],2,"['review', 'last', 'soon', 'enjoyable', 'place', 'mimi']","['review', 'last', 'soon', 'enjoyable', 'place', 'mimi']"
HUEj_yVB1E2mNNxW5PqUtQ,"Came here at our Mother's request.  This mom and pop is the absolute best.  The service is great as well as the food.  We had the garlic mussels, YUM- my...",0.0,New York City,Bistro Vendome,$$$,193,"['405 East 58th St', 'New York, NY 10022']",(212) 935-9100,"[{'alias': 'french', 'title': 'French'}]",came here at our mothers request  this mon and pop is the absolute best  the service is great as well as the food  we had the garlic vessels sum my,"['mother', 'mon', 'absolute', 'good', 'service', 'great', 'well', 'food', 'garlic', 'vessel']","[['reservation', 'menu', 'dinner', 'friend', 'food', 'bit', 'restaurant', 'branch', 'table', 'small'], ['food', 'service', 'good', 'price', 'restaurant', 'much', 'special', 'absence', 'place', 'however'], ['great', 'french', 'dinner', 'date', 'alliance', 'service', 'food', 'meal', 'place', 'experience'], ['restaurant', 'year', 'french', 'soup', 'always', 'onion', 'well', 'never', 'visit', 'last'], ['amazing', 'rude', 'weekend', 'away', 'place', 'entire', 'minora', 'right', 'valet', 'early'], ['empty', 'family', 'restaurant', 'enough', 'chicken', 'waiter', 'kiss', 'husband', 'morning', 'vessel'], ['food', 'star', 'party', 'hour', 'reservation', 'good', 'place', 'wine', 'area', 'favor'], ['first', 'time', 'week', 'restaurant', 'spot', 'back', 'parking', 'friend', 'mostly', 'street'], ['bar', 'gastro', 'definitely', 'really', 'work', 'place', 'birthday', 'neighborhood', 'patron', 'restaurant'], ['life', 'old', 'new', 'still', 'review', 'open', 'yelp', 'standard', 'fairly', 'noma']]",[],2,"['mother', 'mon', 'absolute', 'good', 'service', 'great', 'well', 'food', 'garlic', 'vessel']","['mother', 'mon', 'absolute', 'good', 'service', 'great', 'well', 'food', 'garlic', 'vessel']"
ONJBEPNFUv_uTglJOT8ctw,"First and foremost, Chris is a great server. 
The place was good w a great spirit menu and decent wine menu. You have to ask for children faire and word to...",0.0,Philadelphia,Liberté Lounge,$$$,97,"['120 S 17th St', 'Philadelphia, PA 19103']",(215) 569-8300,"[{'alias': 'lounges', 'title': 'Lounges'}, {'alias': 'french', 'title': 'French'}]","first and foremost chris is a great server 
the place was good w a great spirit menu and decent wine menu you have to ask for children faire and word to","['first', 'foremost', 'great', 'server', 'place', 'good', 'great', 'spirit', 'menu', 'decent', 'wine', 'menu', 'child', 'faire', 'word']","[['food', 'star', 'party', 'hour', 'reservation', 'good', 'place', 'wine', 'area', 'favor'], ['reservation', 'menu', 'dinner', 'friend', 'food', 'bit', 'restaurant', 'branch', 'table', 'small'], ['first', 'time', 'week', 'restaurant', 'spot', 'back', 'parking', 'friend', 'mostly', 'street'], ['amazing', 'rude', 'weekend', 'away', 'place', 'entire', 'minora', 'right', 'valet', 'early'], ['restaurant', 'year', 'french', 'soup', 'always', 'onion', 'well', 'never', 'visit', 'last'], ['great', 'french', 'dinner', 'date', 'alliance', 'service', 'food', 'meal', 'place', 'experience'], ['food', 'service', 'good', 'price', 'restaurant', 'much', 'special', 'absence', 'place', 'however'], ['bar', 'gastro', 'definitely', 'really', 'work', 'place', 'birthday', 'neighborhood', 'patron', 'restaurant'], ['life', 'old', 'new', 'still', 'review', 'open', 'yelp', 'standard', 'fairly', 'noma'], ['empty', 'family', 'restaurant', 'enough', 'chicken', 'waiter', 'kiss', 'husband', 'morning', 'vessel']]",[],2,"['first', 'foremost', 'great', 'server', 'place', 'good', 'great', 'spirit', 'menu', 'decent', 'wine', 'menu', 'child', 'faire', 'word']","['first', 'foremost', 'great', 'server', 'place', 'good', 'great', 'spirit', 'menu', 'decent', 'wine', 'menu', 'child', 'faire', 'word']"
2yTisMkNDVEvrwrkDwYv4g,"A bit disappointed... The 4.5 stars on yelp is a bit overrated... It's really a cafe, very casual, old house at the ally type... Although the appearance...",0.0,Los Angeles,Cafe Beaujolais,$$$,1542,"['1712 Colorado Blvd', 'Los Angeles, CA 90041']",(323) 255-5111,"[{'alias': 'french', 'title': 'French'}]",a bit disappointed the 45 stars on yelp is a bit operated its really a cafe very casual old house at the ally type although the appearance,"['bit', 'star', 'yelp', 'bit', 'really', 'cafe', 'casual', 'old', 'house', 'ally', 'type', 'appearance']","[['life', 'old', 'new', 'still', 'review', 'open', 'yelp', 'standard', 'fairly', 'noma'], ['reservation', 'menu', 'dinner', 'friend', 'food', 'bit', 'restaurant', 'branch', 'table', 'small'], ['restaurant', 'year', 'french', 'soup', 'always', 'onion', 'well', 'never', 'visit', 'last'], ['food', 'star', 'party', 'hour', 'reservation', 'good', 'place', 'wine', 'area', 'favor'], ['great', 'french', 'dinner', 'date', 'alliance', 'service', 'food', 'meal', 'place', 'experience'], ['first', 'time', 'week', 'restaurant', 'spot', 'back', 'parking', 'friend', 'mostly', 'street'], ['food', 'service', 'good', 'price', 'restaurant', 'much', 'special', 'absence', 'place', 'however'], ['amazing', 'rude', 'weekend', 'away', 'place', 'entire', 'minora', 'right', 'valet', 'early'], ['bar', 'gastro', 'definitely', 'really', 'work', 'place', 'birthday', 'neighborhood', 'patron', 'restaurant'], ['empty', 'family', 'restaurant', 'enough', 'chicken', 'waiter', 'kiss', 'husband', 'morning', 'vessel']]",[],0,"['bit_star', 'yelp_bit', 'really_cafe', 'casual_old', 'house_ally', 'type_appearance']","['bit_star', 'yelp_bit', 'really_cafe', 'casual_old', 'house_ally', 'type_appearance']"
y6hiTZnMSoH6UnvWCCbI4w,Food was definitely far better than a lot of the recent dining experience.  Presentation and taste was appealing.  Yes there were a few minor misses but...,0.0,San Francisco,O' by Claude Le Tohic,$$$$,201,"[""165 O'Farrell St"", 'San Francisco, CA 94102']",(415) 814-8888,"[{'alias': 'french', 'title': 'French'}, {'alias': 'newamerican', 'title': 'New American'}]",food was definitely far better than a lot of the recent dining experience  presentation and taste was appealing  yes there were a few minor misses but,"['food', 'definitely', 'far', 'well', 'lot', 'recent', 'dining', 'experience', 'presentation', 'taste', 'minor', 'miss']","[['food', 'star', 'party', 'hour', 'reservation', 'good', 'place', 'wine', 'area', 'favor'], ['first', 'time', 'week', 'restaurant', 'spot', 'back', 'parking', 'friend', 'mostly', 'street'], ['bar', 'gastro', 'definitely', 'really', 'work', 'place', 'birthday', 'neighborhood', 'patron', 'restaurant'], ['restaurant', 'year', 'french', 'soup', 'always', 'onion', 'well', 'never', 'visit', 'last'], ['empty', 'family', 'restaurant', 'enough', 'chicken', 'waiter', 'kiss', 'husband', 'morning', 'vessel'], ['reservation', 'menu', 'dinner', 'friend', 'food', 'bit', 'restaurant', 'branch', 'table', 'small'], ['great', 'french', 'dinner', 'date', 'alliance', 'service', 'food', 'meal', 'place', 'experience'], ['food', 'service', 'good', 'price', 'restaurant', 'much', 'special', 'absence', 'place', 'however'], ['amazing', 'rude', 'weekend', 'away', 'place', 'entire', 'minora', 'right', 'valet', 'early'], ['life', 'old', 'new', 'still', 'review', 'open', 'yelp', 'standard', 'fairly', 'noma']]",[],2,"['food', 'definitely', 'far', 'well', 'lot', 'recent', 'dining_experience', 'presentation', 'taste', 'minor', 'miss']","['food', 'definitely', 'far', 'well', 'lot', 'recent', 'dining_experience', 'presentation', 'taste', 'minor', 'miss']"
